procedure,estimate,se,covered,selected_abs_t,rep,seed
Same data selection and inference,0.18881659916542518,0.08978467174154002,0,2.1029937015191735,905,3123931436
Split selection and independent inference,0.02981032829050068,0.1303221559696112,1,0.22874336346501142,905,3123931436
Same data selection and inference,-0.20863065982199824,0.08292864904993988,0,2.5157851021588478,906,2313041510
Split selection and independent inference,-0.2010195587132947,0.1237328701612482,1,1.6246253598686167,906,2313041510
Same data selection and inference,-0.32529317858627826,0.08418825771326005,0,3.863878258345796,907,2317876422
Split selection and independent inference,-0.3013144938179234,0.11881290428383906,0,2.536041818303639,907,2317876422
Same data selection and inference,-0.17670243032827748,0.0805778445744864,0,2.1929406434411787,908,4265660598
Split selection and independent inference,0.09081603455864007,0.12047867598862914,1,0.7537934311895272,908,4265660598
Same data selection and inference,0.2393874908900725,0.08470507434444803,0,2.826129281424367,909,2466433362
Split selection and independent inference,-0.01847665699747348,0.11701616776367081,1,0.1578983259372283,909,2466433362
Same data selection and inference,0.22133465910794314,0.09160562718134457,0,2.416168808819834,910,3528331230
Split selection and independent inference,0.1116848529450737,0.13158987516150203,1,0.848734393949393,910,3528331230
Same data selection and inference,0.1787362985543601,0.08085975047229718,0,2.210448307227905,911,4039393635
Split selection and independent inference,0.03681675929218789,0.11689608131800176,1,0.3149528955725412,911,4039393635
Same data selection and inference,-0.22586595399274187,0.0889048110854976,0,2.540536909476497,912,139438469
Split selection and independent inference,0.006168662377324135,0.13149062354343113,1,0.046913325156501644,912,139438469
Same data selection and inference,0.19553461894342172,0.08749895583705394,0,2.234708026774155,913,1485378338
Split selection and independent inference,0.025044447268820616,0.12181008216011818,1,0.20560241668583665,913,1485378338
Same data selection and inference,-0.12808256141149657,0.09073821351732421,1,1.4115614187956476,914,2596044043
Split selection and independent inference,0.22471652647038096,0.12900602906660855,1,1.741907165860869,914,2596044043
Same data selection and inference,-0.19060462189052774,0.09612992681841359,0,1.9827813064975475,915,1622979341
Split selection and independent inference,0.019710673653107837,0.14907465364628697,1,0.13222015393626757,915,1622979341
Same data selection and inference,0.25060261402036377,0.09300409690388414,0,2.6945330621225336,916,2502369160
Split selection and independent inference,0.11386323632783579,0.13446494782859522,1,0.8467874949312383,916,2502369160
Same data selection and inference,0.2605129253928581,0.08968873964620712,0,2.9046335852248206,917,286674
Split selection and independent inference,-0.1503800807603718,0.12460546610698446,1,1.2068497912544032,917,286674
Same data selection and inference,-0.19314601373876397,0.08611523385319486,0,2.2428785836897345,918,2768720183
Split selection and independent inference,-0.0067119573862246444,0.1200198268259963,1,0.05592373829996924,918,2768720183
Same data selection and inference,-0.18376602804816292,0.08132202603879135,0,2.259732534953136,919,3762014181
Split selection and independent inference,-0.03507777333945895,0.11235032681995041,1,0.3122178130881064,919,3762014181
Same data selection and inference,0.2537862617744687,0.10281609512756454,0,2.4683514916569687,920,1380793152
Split selection and independent inference,-0.039409218970779494,0.13816504669306756,1,0.285232914648281,920,1380793152
Same data selection and inference,0.2956324172451405,0.09641330404170757,0,3.066303143363414,921,1476721326
Split selection and independent inference,-0.04783977384252598,0.14114158864860638,1,0.33894881232795554,921,1476721326
Same data selection and inference,0.22841759555449537,0.0900786039269934,0,2.5357586107753454,922,3942989159
Split selection and independent inference,0.0210573435607305,0.13576747500083342,1,0.15509858720287195,922,3942989159
Same data selection and inference,0.23112399951463367,0.08539254239911277,0,2.706606373591648,923,633203248
Split selection and independent inference,-0.1242074309820164,0.12035968699322415,1,1.031968710495308,923,633203248
Same data selection and inference,0.21731542820483052,0.07575006421305419,0,2.8688481054433224,924,1527298017
Split selection and independent inference,0.006376017017829712,0.10905981282958856,1,0.05846348762575413,924,1527298017
Same data selection and inference,0.1718258865871539,0.08063593251648316,0,2.1308848453142177,925,3771577463
Split selection and independent inference,0.0325814873703963,0.11420408215488048,1,0.28529179303950075,925,3771577463
Same data selection and inference,0.16010312301725974,0.08322649789647286,1,1.9237037129258432,926,1240496393
Split selection and independent inference,0.07687223265790254,0.1193309829475777,1,0.6441934086110113,926,1240496393
Same data selection and inference,0.16425308757771276,0.09312629056373439,1,1.7637671014642222,927,1153237384
Split selection and independent inference,0.023419347029331412,0.13631683630892377,1,0.17180084033243,927,1153237384
Same data selection and inference,0.13022136506106866,0.0893332209165349,1,1.4577036820684663,928,1437425688
Split selection and independent inference,-0.2000234142112298,0.137864470881058,1,1.450869922706911,928,1437425688
Same data selection and inference,-0.21085172573907682,0.08867050027544728,0,2.377924169640231,929,1754886738
Split selection and independent inference,-0.010482803174855894,0.12989817329282455,1,0.08070015850973444,929,1754886738
Same data selection and inference,0.17799922380575597,0.09720492085619115,1,1.8311750293906948,930,234508480
Split selection and independent inference,0.2845728534173264,0.13500166656606374,0,2.1079210402048574,930,234508480
Same data selection and inference,0.23121648474402484,0.07521396086770156,0,3.0741165878861993,931,2603236357
Split selection and independent inference,0.20213871508703382,0.1117802002356801,1,1.8083588565849733,931,2603236357
Same data selection and inference,-0.1921976892928933,0.08444346609910645,0,2.2760516375218645,932,1502207480
Split selection and independent inference,-0.02239676970494183,0.12137526421525661,1,0.18452499238412867,932,1502207480
Same data selection and inference,0.21281982538371896,0.08611463721621597,0,2.471354838891936,933,370636416
Split selection and independent inference,0.15246095122622377,0.12695954557690495,1,1.200862452157026,933,370636416
Same data selection and inference,-0.2156356220399266,0.09044370402397738,0,2.3841971574136305,934,351289454
Split selection and independent inference,0.09317091228421717,0.12319129585292417,1,0.7563108386768836,934,351289454
Same data selection and inference,-0.12136041516585128,0.08069317077394757,1,1.5039738059845016,935,2355826423
Split selection and independent inference,-0.0900431124638025,0.11480561657118271,1,0.7843092973415046,935,2355826423
Same data selection and inference,0.2083673421814562,0.08063756774901217,0,2.5839983521081433,936,792290589
Split selection and independent inference,0.09783906083125778,0.11858450861192588,1,0.8250576907262087,936,792290589
Same data selection and inference,-0.22822822387888803,0.08189038842281074,0,2.786996475099324,937,1117769152
Split selection and independent inference,-0.07154601232464801,0.11914529081114533,1,0.6004938326773995,937,1117769152
Same data selection and inference,0.14157418992267556,0.09093909283207227,1,1.5568023114559306,938,3889352500
Split selection and independent inference,-0.0059572852302860555,0.11561008472895747,1,0.051529113954484486,938,3889352500
Same data selection and inference,-0.154395325005171,0.08894319570551187,1,1.7358868633005842,939,2336238223
Split selection and independent inference,0.06117651347192175,0.1226365483870483,1,0.4988440581256821,939,2336238223
Same data selection and inference,-0.1300308047256424,0.0749118287983928,1,1.7357846792872873,940,305996495
Split selection and independent inference,-0.23486765198207676,0.11168500811761033,0,2.102946992981802,940,305996495
Same data selection and inference,-0.21278157988057603,0.08295512494092241,0,2.5650203050397575,941,313392675
Split selection and independent inference,-0.11163122429927998,0.11809104444703605,1,0.9452979675300162,941,313392675
Same data selection and inference,-0.21318372078472328,0.07895973965760901,0,2.6999040486853945,942,3935386549
Split selection and independent inference,-0.07323202572583884,0.11198511800833216,1,0.6539442653477409,942,3935386549
Same data selection and inference,-0.195451388586895,0.09720506219645812,0,2.010712036703133,943,3117798393
Split selection and independent inference,0.24614213201693097,0.13631833543504926,1,1.805642148074855,943,3117798393
Same data selection and inference,-0.15584385272945714,0.08345733350831573,1,1.8673476155804665,944,2796118698
Split selection and independent inference,-0.13815994356543468,0.1087623832762471,1,1.270291615571905,944,2796118698
Same data selection and inference,-0.19183171893554019,0.0806212011639591,0,2.379420253804115,945,3163128762
Split selection and independent inference,0.07446737996357274,0.11464029722877707,1,0.6495742052636609,945,3163128762
Same data selection and inference,-0.1772373898420632,0.083095971947856,0,2.1329239635500308,946,1058971005
Split selection and independent inference,-0.06684173905407984,0.11561545904452229,1,0.5781384220283188,946,1058971005
Same data selection and inference,-0.24388525544368928,0.09369007871045633,0,2.603106527398726,947,4083603591
Split selection and independent inference,-0.14073048335519378,0.14572312420182973,1,0.9657388566572246,947,4083603591
Same data selection and inference,0.15985941913165203,0.07964518061783296,0,2.0071449131205648,948,2120215189
Split selection and independent inference,0.139552799455157,0.11492562648397332,1,1.2142879157993365,948,2120215189
Same data selection and inference,0.22095684247790107,0.08715342200325688,0,2.535262958115908,949,2187846273
